hold.kdd4.yml,scroll.lvl_5.1s.13x8,This scroll used to urge you to play more episodes on CaravelGames.com but with this release they all are bundled into one game so you can just Change Episode from the title screen.,Dawniej ten zwoj informował o kolejnych epizodach dostępnych na stronie CaravelGames.com ale to wydanie zawiera je wszystkie w jednej grze.
hold.kdd4.yml,scroll.lvl_5.1s.14x9,Rock on!,Graj dalej!
hold.kdd4.yml,scroll.lvl_5.1s.18x8,Fabulous!,Wspaniale!
hold.kdd4.yml,scroll.lvl_5.1s.6x8,Roach queens will be killed once you step on the checkpoint in the far-right corner.,Królowe zginą gdy staniesz na punkcie kontrolnym w górnym prawym rogu.
hold.kdd4.yml,scroll.lvl_5.1s.7x8,Here is a small reward! Kill all the eyes and goblins without stepping on the grass.,A oto mała nagroda - zabij wszystkie gały i goblny bez stawania na trawie.
hold.kdd4.yml,scroll.lvl_5.1w.13x15,There is but naught here.,Jest tu jedynie nic.
hold.kdd4.yml,scroll.lvl_5.1w.19x12,There is but naught here.,Jest tu jedynie nic.
hold.kdd4.yml,scroll.lvl_5.entrance.12x12,Harder versions of existing rooms.,
hold.kdd4.yml,scroll.lvl_5.entrance.13x11,New puzzles.,
hold.kdd4.yml,scroll.lvl_5.entrance.14x12,The Original 13th Level,
hold.kdd4.yml,scroll.lvl_6.entrance.11x12,Due to the difference in room size between the original DROD and this version some small adjustments were made to make things work.,
hold.kdd4.yml,scroll.lvl_6.entrance.12x12,"Specifically some orb connections were changed, broken walls were added, closed gates were opened and the room with the stairs was slightly modified.",
hold.kdd4.yml,speech.10025223,Ahh...nothing satisfies like the sweet sight of no tar at all!,
hold.kdd4.yml,speech.10025224,Look at that...not a single wall destroyed!,
hold.kdd4.yml,speech.10025225,Bah...looks like I need to keep this goblin alive long enough to remove that serpent up there for me.,
hold.kdd4.yml,speech.10025226,"No helpings from me! You cuts me up, I know it--don't matter now or later.",
hold.kdd4.yml,speech.10025227,Don't act all brave. Because I know goblins aren't brave.,
hold.kdd4.yml,speech.10025228,"No, No, No! Keeps pointy thing away!",
hold.kdd4.yml,speech.10025229,You're thinking you'll sneak behind when I'm not looking. Yeah.,
hold.kdd4.yml,speech.10025230,Mercy!,
hold.kdd4.yml,speech.10025231,"Look, you'd do the same in my place!",
hold.kdd4.yml,speech.10025232,That's nasty business. Hope I don't have to do that again!,
hold.kdd4.yml,speech.10025233,"Rest there a bit while I open the passage, goblin.",
hold.kdd4.yml,speech.10025234,(I probably didn't need to lock him up there...but better safe than sorry!),
hold.kdd4.yml,speech.10025235,"Hoo boy, no simple plow here. Let's plan the footwork ahead before I get moving.",
hold.kdd4.yml,speech.10025236,Brilliant! Sometimes I even impress myself.,
hold.kdd4.yml,speech.10025237,Ha! All clear!,
hold.kdd4.yml,speech.10025238,Now to get out of here...,
hold.kdd4.yml,speech.10025239,Hmm...which way did I come in again?,
hold.kdd4.yml,speech.10025240,"Ah, it doesn't matter.",
hold.kdd4.yml,speech.10025241,You have failed...,
hold.kdd4.yml,speech.10025242,Greb! One measly little roachie I've gotta squish.,
hold.kdd4.yml,speech.10025243,"Here, roachie, roachie...",
hold.kdd5.yml,achievement.description.l1.1n1w,"17th Level: 1N1W
Clear all tar, drop all trapdoors, clear the room and leave north in one go","Siedemnasty Poziom: 1N1W
Wytnij smołę, zrzuć zapadnie, oczyść komnatę i wyjdź na północ;
wszystko za jednym zamachem"
hold.kdd5.yml,achievement.description.l1.1n1w_2,"17th Level: 1N1W
Clear the room before 2nd tar growth","Siedemnasty Poziom: 1N1W
Oczyść komnatę przed drugim rozrostem smoły"
hold.kdd5.yml,achievement.description.l1.1s2e,"17th Level: 1S2E
Kill the serpent before any tar baby appears","Siedemnasty Poziom: 1S2E
Zabij pytona zanim pojawi się jakikolwiek smołek"
hold.kdd5.yml,achievement.description.l1.1w,"17th Level: 1W
Clear the room before 4th tar growth","Siedemnasty Poziom: 1W
Oczyść komnatę przed czwartym rozrostem smołczycy"
hold.kdd5.yml,achievement.description.l1.2s1e,"17th Level: 2S1E
Kill the tar mother before killing any tar baby","Siedemnasty Poziom: 1S1E
Zabij smołczycę zanim zabijesz jakiegokolwiek smołka"
hold.kdd5.yml,achievement.description.l2.1e,"18th Level: 1E
Use a goblin for only one of the corner serpents and clear the room","Osiemnasty Poziom: 1E
Oczyść komnatę używając goblina tylko w jednym rogu"
hold.kdd5.yml,achievement.description.l2.1e_2,"18th Level: 1E
Drop all trapdoors before any serpent dies and clear the room","Osiemnasty Poziom: 1E
Zrzuć wszystkie zapadnie zanim jakikolwiek pyton zginie i oczyść komnatę"
hold.kdd5.yml,achievement.description.l2.1n,"18th Level: 1N
Clear the room without turning","Osiemnasty Poziom: 1N
Oczyść komnatę bez obracania"
hold.kdd5.yml,achievement.description.l2.1n1e,"18th Level: 1N1E
Clear the room without drinking the potion","Osiemnasty Poziom: 1N1E
Oczyść komnatę bez wypicia mikstury"
hold.kdd5.yml,achievement.description.l2.1n2e,"18th Level: 1N2E
Clear the room by entering from the east and without turning","Osiemnasty Poziom: 1N2E
Wejdź do komnaty od wschodu i oczyść ją bez obracania"
hold.kdd5.yml,achievement.description.l2.2n1e,"18th Level: 2N1E
Clear the room without moving diagonally","Osiemnasty Poziom: 2N1E
Oczyść komnatę bez ruchu po skosie"
hold.kdd5.yml,achievement.description.l3.2s,"19th Level: 2S
Clear the room without going past the second row of tiles","Dziewiętnasty Poziom: 1S
Oczyść komnatę nie wychodząc poniżej drugiego rzędu kafelek"
hold.kdd5.yml,achievement.description.l4.1n,"20th Level: 1N
Kill the brain before killing any roach queen then clear the room","Dwudziesty Poziom: 1N
Zabij móżdzek przed zabiciem jakiejkolwiek królowej i oczyść komnatę"
hold.kdd5.yml,achievement.description.l4.1n2w,"20th Level: 1N2W
Kill all other monsters before killing the serpent","Dwudziesty Poziom: 1N2W
Zabij wszystkie inne potwory przed zabicie pytona"
hold.kdd5.yml,achievement.description.l4.2n1w,"20th Level: 2N1W
Kill all evil eyes before killing any roach queen then clear the room","Dwudziesty Poziom: 2N1W
Zabija wszystkie gały przed zabiciem jakiejkowiek królowej i oczyść komnatę"
hold.kdd5.yml,achievement.description.l4.2n2w,"20th Level: 2N2W
Kill all serpents before killing any roach queen then clear the room","Dwudziesty Poziom: 2N2W
Zabij wszystkie pytony przed zabiciem jakiejkolwiek królowej i oczyść komnatę"
hold.kdd5.yml,achievement.description.l4.3n,"20th Level: 3N
Kill all brains before killing any roach queen then clear the room","Dwudziesty Poziom: 3N
Zabij wszystkie móżdżki przed zabiciem jakiejkolwiek królowej i oczyść komnatę"
hold.kdd5.yml,achievement.description.l4.3n1w,"20th Level: 3N1W
Kill all brains before killing any goblin then clear the room","Dwudziesty Poziom: 3N1W
Zabij wszystkie móżdżki przed zabiciem jakiegokolwiek goblina i oczyść komnatę"
hold.kdd5.yml,achievement.description.l4.entrance,"20th Level: Entrance
Don't turn your sword after killing the first monster then clear the room","Dwudziesty Poziom: Wejście
Nie obracaj się po zabiciu pierwszego potwora i oczyść komnatę"
hold.kdd5.yml,achievement.description.level_1,Clear 17th Level,Oczyść Siedemnasty Poziom
hold.kdd5.yml,achievement.description.level_2,Clear 18th Level,Oczyść Osiemnasty Poziom
hold.kdd5.yml,achievement.description.level_3,Clear 19th Level,Oczyść Dziewiętnasty Poziom
hold.kdd5.yml,achievement.description.level_4,Clear 20th Level,Oczyść Dwudziesty Poziom
hold.kdd5.yml,achievement.description.tuning_fork_in_sequence-2,"18th Level: 2N
Perform a combo of 6 unique orb hits in sequence in this room
The same rules as in ""Tuning Pork"" achievement","Osiemnasty Poziom: 2N
Wykonaj kombo 6 unikatowych uderzeń w kule w tej komnacie
Te same zasady co w osiągnięciu ""Tenmerton""
Obecne kombo: %count%"
hold.kdd5.yml,achievement.name.cut_tar,Engraver,Grawer
hold.kdd5.yml,achievement.name.deaths,I Refuse,Odmawiania
hold.kdd5.yml,achievement.name.l1.1n1w,Obsessive Compulsive,Obsesywno Kompulsywny
hold.kdd5.yml,achievement.name.l1.1n1w_2,To The Heart of the Matter,Do Serca Sprawy
hold.kdd5.yml,achievement.name.l1.1s2e,Sterilization,Sterylizacja
hold.kdd5.yml,achievement.name.l1.1w,Janitorial Speed,Turbo Cieć
hold.kdd5.yml,achievement.name.l1.2s1e,Spare the Innocents,Oszczędź Niewinnych
hold.kdd5.yml,achievement.name.l2.1e,I Can Do It Myself Mom!,Umiem Sam Mamusiu!
hold.kdd5.yml,achievement.name.l2.1e_2,Traps First,Zapadnie Przodem
hold.kdd5.yml,achievement.name.l2.1n,Aim North!,Celj na Północ!
hold.kdd5.yml,achievement.name.l2.1n1e,Quenched,Spragniony
hold.kdd5.yml,achievement.name.l2.1n2e,Eastern Solutions,Wschodnie Metody
hold.kdd5.yml,achievement.name.l2.2n1e,Straight Ways,Proste Drogi
hold.kdd5.yml,achievement.name.l3.2s,South is Scary,Strach przed Południem
hold.kdd5.yml,achievement.name.l4.1n,Swine Before Pearls,Wieprze przed Perły
hold.kdd5.yml,achievement.name.l4.1n2w,Slithering Elimination,Eliminacja w Ślizgu
hold.kdd5.yml,achievement.name.l4.2n1w,Aim for the Eyes,Celuj w Oczy
hold.kdd5.yml,achievement.name.l4.2n2w,Patient Execution,Cierpliwy Wyrok
hold.kdd5.yml,achievement.name.l4.3n,Raw Stupidity,Surowa Głupowa
hold.kdd5.yml,achievement.name.l4.3n1w,Pearls Before Swine,Perły przed Wieprze
hold.kdd5.yml,achievement.name.l4.entrance,Frozen,Zamrożny
hold.kdd5.yml,achievement.name.level_1,Amateur Delver,Grzebacz Amator
hold.kdd5.yml,achievement.name.level_2,Fledgling Smiter,Początkujący Eksterminator
hold.kdd5.yml,achievement.name.level_3,Contract Exterminator,Niezależny Oczyszczacz
hold.kdd5.yml,achievement.name.level_4,I'm a Professional!,Jestem Profesjonalistą!
hold.kdd5.yml,achievement.name.monster_kills_0,Charred Roaches,Przypalane Karaczany
hold.kdd5.yml,achievement.name.monster_kills_1,Queen Ribbons,Wstążki z Królów
hold.kdd5.yml,achievement.name.monster_kills_10,Brain Yoghurt,Móżdzkowy Jogurt
hold.kdd5.yml,achievement.name.monster_kills_2,Deviled Eggs,Jajka Faszerowane
hold.kdd5.yml,achievement.name.monster_kills_3,Goblin Liver,Goblinie Wątróbki
hold.kdd5.yml,achievement.name.monster_kills_5,Wraithwing Combo,Widmopierzy Zestaw
hold.kdd5.yml,achievement.name.monster_kills_6,Evil Eye Sauce,Sos z Oczu
hold.kdd5.yml,achievement.name.monster_kills_7,Serpent Chirashi,Pytonie Chirashi
hold.kdd5.yml,achievement.name.monster_kills_8,Tar Harissa,Smołczycna Harissa
hold.kdd5.yml,achievement.name.monster_kills_9,Baby Samosa,Smołkowa Samosa
hold.kdd5.yml,achievement.name.rooms,Green is the New Pink,Moda na Zieleń
hold.kdd5.yml,achievement.name.steps,Patter,Stukot
hold.kdd5.yml,achievement.name.total_kills,One-Man Army,Jednoosobowa Armia
hold.kdd5.yml,achievement.name.trapdoors,Dropper,Zrzucacz
hold.kdd5.yml,achievement.name.tuning_fork_in_sequence,Tuning Pork,Tenmerton
hold.kdd5.yml,achievement.name.tuning_fork_in_sequence-2,Tuning Dork,Niemerton
hold.kdd5.yml,achievement.name.undo,Like a Groundhog,Niczym Świstak
hold.kdd5.yml,entrance.lvl_1.entrance.13x12,"Beethro pulled out the three bottles again (10-cups full, 2-cups empty, 5-cups empty). ""How am I going to get my four-cup swig?"" He poured from the first into the second. He poured from the second into the third. He poured from the first into the second. He poured from the second into the third, but accidentally spilled a cup. With a sigh, he poured the remaining leaf juice back into the first bottle.

Beethro was going to start again, but then he noticed he was surrounded on all sides by living tar! It had grown around him during the drink preparation. ""By Munbo! Can't a fellow settle down for just a moment?""","Beethro ponownie wyciągnał swoje trzy butelki (pełną dziesięciokubkową i puste dwu oraz pięciokubkowe). ""Dobra, jak teraz przygotować czterokubkową porcję?"" Przelał z pierwszego do drugiego. Przelał z drugiego do trzeciego. Przelał z pierwszego do drugiego. Przelał z drugiego do trzeciego ale niechcący rozlał cały kubek. Wzdychając przelał sok z liści z powrotem do pierwszej butelki,

Beethro miał zamiar zacząć od nowa gdy zdał sobie sprawę, że ze wszystkich stron otacza go żywa smoła! Rozrosła się wokół gdy przygotowywał sobie napój. ""Na Munba! Nie można już sobie nawet usiąść na chwilę?"""
hold.kdd5.yml,entrance.lvl_2.entrance.13x11,"In Beethro's world, the number ""18"" is considered unlucky. Most dungeons are built without an eighteenth level. Of course, all levels of a dungeon are fairly unlucky to begin with, so maybe it doesn't matter that much.",
hold.kdd5.yml,entrance.lvl_3.entrance.13x12,"""I've got that toasty 72-percent-done feeling. What's next?""
-Beethro","""Mam to cieplutkie uczucie, że 72 procent jest już za mną. Co dalej?""
-Beethro"
hold.kdd5.yml,entrance.lvl_4.1w.20x10,Beethro came back to finish the proper smiting business he was hired to do.,Beethro wrócił by dokończyć zlecone mu siekanie potworów.
hold.kdd5.yml,entrance.lvl_4.entrance.10x12,"You know, if these monsters were just a little more organized, you'd have no chance against them. Frightening, if you think about it.","Wiesz, gdyby tylko te potwory były odrobinę lepiej zorganizowane Beethro nie miałby z nimi najmniejszych szans. Naprawdę przerażające jak by tak sobie o tym pomyśleć."
hold.kdd5.yml,entrance.lvl_5.entrance.12x19,Beethro descended the stairs only to find himself in an uncharted corridor...,"Beethro zszedłszy po schodach znalazł się w niezbadanym korytarzu...

Dugan nie zapłaci mu za ich oczyszczenie ale jego profesjonalizm popycha go naprzód."
hold.kdd5.yml,hold_name,King Dugan's Dungeon Lite 5,King Dugan's Dungeon Lite 5
hold.kdd5.yml,level_name_1,Seventeenth Level,Siedemnasty Poziom
hold.kdd5.yml,level_name_2,Eighteenth Level,Osiemnasty Poziom
hold.kdd5.yml,level_name_3,Nineteenth Level,Dziewiętnasty Poziom
hold.kdd5.yml,level_name_4,Twentieth Level,Dwudziesty Poziom
hold.kdd5.yml,level_name_5,Mastery Level,Mistrzowski Poziom
hold.kdd5.yml,outro,"Those brains were a real pain but Beethro, being a professional smitemaster, can handle anything without breaking a sweat. But what about this strange feeling that something much scarier lurks ahead of him? <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>
<font size=""32"" color=""#FFFF00"">Congratulations!</font> <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>

You have completed the fifth episode King Dugan's Dungeon Lite. Did you have fun?","Móżdzki były naprawdę upierdliwe ale Beethro jest profesjonalnym esktermistrzem i poradzi sobie ze wszystkim bez najmniejszego wysiłki. Tylko co z tym przeczuciem z tyłu głowy, że cały czas czycha na niego coś o wiele, wiele gorszego?<p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>
<font size=""32"" color=""#FFFF00"">Gratulacje!</font> <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>

Udało Ci się przejść piąty epizod lochów Dugana! Mam nadzieję, że rozgrywka sprawiła Ci frajdę!"
hold.kdd5.yml,scroll.lvl_1.1s1e.3x3,A lot of good it does you here!,
hold.kdd5.yml,scroll.lvl_1.entrance.6x5,This level requires a great deal of efficiency.,
hold.kdd5.yml,scroll.lvl_2.2e.0x12,"Five serpents,
four mimics.

How hard can this be?",
hold.kdd5.yml,scroll.lvl_3.1n1e.1x1,"Historical note: This is the last room that was created in the original version of King Dugan's Dungeon.

-Erik",
hold.kdd5.yml,scroll.lvl_4.1n1w.22x4,The queen is a stronger piece than a rook.,
hold.kdd5.yml,scroll.lvl_4.1n2w.2x14,Do you know what you're doing? The orb below will close the north door and open the south door.,
hold.kdd5.yml,scroll.lvl_4.2n.5x9,"Hint:  If there are any roaches alive right now, you've screwed up.",
hold.kdd5.yml,scroll.lvl_4.2n2w.24x20,A watched blue door never opens.,
hold.kdd5.yml,scroll.lvl_5.1s.11x6,You have achieved quite a feat!,No i to jest dobrze wykonana robota.
hold.kdd5.yml,scroll.lvl_5.1s.12x7,Did you enjoy the game? Have you gotten all of the achievements?,Jak się grało? Zostały ci jakieś osiągnięcia?
hold.kdd5.yml,scroll.lvl_5.1s.13x8,This scroll used to urge you to play more episodes on CaravelGames.com but with this release they all are bundled into one game so you can just Change Episode from the title screen.,Dawniej ten zwoj informował o kolejnych epizodach dostępnych na stronie CaravelGames.com ale to wydanie zawiera je wszystkie w jednej grze.
hold.kdd5.yml,scroll.lvl_5.1s.14x9,You rule!,Graj dalej!
hold.kdd5.yml,scroll.lvl_5.1s.18x8,Awesome!,Wspaniale!
hold.kdd5.yml,scroll.lvl_5.1s.6x8,The two corner roach queens will be killed once you step on the checkpoint in the far-right corner.,Królowe zginą gdy staniesz na punkcie kontrolnym w górnym prawym rogu.
hold.kdd5.yml,scroll.lvl_5.1s.7x8,Here is a small reward! Kill all the enemies without stepping on the brown grass,A oto mała nagroda - zabij wszystkich przeciwników bez stawania na brązowej trawie.
hold.kdd5.yml,scroll.lvl_5.entrance.12x13,Harder versions of existing puzzles,Trudniejsze wersje komnat
hold.kdd5.yml,scroll.lvl_5.entrance.16x16,Chamber of Pain,Sala Bólu
hold.kdd5.yml,scroll.lvl_5.entrance.9x16,Original Puzzles,Dodatkowe komnaty
hold.kdd5.yml,speech.10025244,"Well, forewarned is forearmed...",
hold.kdd5.yml,speech.10025245,Why do I get the feeling that someone is laughing at me?,
hold.kdd5.yml,speech.10025246,"Oh, a wise-guy scroll, eh?",
hold.kdd5.yml,speech.10025247,Didn't really need that mimic potion... but I deserve a break. This is hard work!,
hold.kdd5.yml,speech.10025248,"Yum... fresh meats to eats, and new bones for our collection!",
hold.kdd5.yml,speech.10025249,"Too much lipping from you, greenie. There's one reliable way to shut you up.",
hold.kdd5.yml,speech.10025250,Gotcha!,
hold.kdd5.yml,speech.10025251,"Okay, roachy, time to come out and be smited!",
hold.kdd5.yml,speech.10025252,Whoops. Didn't plan that out so well.,
hold.kdd5.yml,speech.10025253,"And everybody's always saying to me, ""No secret rooms on Level 19."" Oh, ho!",
hold.kdd5.yml,speech.10025254,Wha...?,
hold.kdd5.yml,speech.10025255,The roaches...they're heading right for me!,
hold.kdd5.yml,speech.10025256,Like something's guiding them...,
hold.kdd5.yml,speech.10025257,They still splat the same!,
hold.kdd5.yml,speech.10025258,So this must be the thing controlling those roaches...,
hold.kdd5.yml,speech.10025259,"A giant brain you may be, but in the end you're just another pest to mop up.",
hold.kdd5.yml,speech.10025260,Ha! These brains aren't so smart.,
hold.kdd5.yml,speech.10025261,Ah! As if goblins weren't sneaky enough!,
hold.kdd5.yml,speech.10025262,You have failed...,
hold.kdd6.yml,achievement.description.l1.1n,"Twenty-First Level: 1N
Drink the potion before killing any monster then clear the room","Dwudziesty Pierwszy Poziom: 1N
Wypij miksturę zanim zabijesz jakiegoś potwora i oczyść komnatę"
hold.kdd6.yml,achievement.description.l1.1n1e,"Twenty-First Level: 1N1E
Release the goblins before killing any monster then clear the room","Dwudziesty Pierwszy Poziom: 1N1E
Wypuść goblina zanim zabijesz jakiegoś potwora i oczyść komnatę"
hold.kdd6.yml,achievement.description.l1.1n1w,"Twenty-First Level: 1N1W
Kill all brains before killing any roach queen, don't drop
any trapdoor and clear the room","Dwudziesty Pierwszy Poziom: 1N1W
Zabij móżdżki przed zabiciem jakiejkolwiek królowej i nie
zrzuć ani jednej zapdni a następnie oczyść komnatę"
hold.kdd6.yml,achievement.description.l1.1s,"Twenty-First Level: 1S
Kill the goblin last without trapping it on an arrow","Dwudziesty Pierwszy Poziom: 1S
Zabij goblina na końcu bez wpakowywania go na blokowskazie"
hold.kdd6.yml,achievement.description.l1.1s1e,"Twenty-First Level: 1S1E
Kill the easternmost roach queen before killing any other monster
then clear the room","Dwudziesty Pierwszy Poziom: 1S1E
Zabij wschodnią królową przez zabiciem
innego potwora i oczyść komnatę"
hold.kdd6.yml,achievement.description.l2.1e,"Twenty-Second Level: 1E
Clear the room without hitting any of the two northernmost orbs","Dwidziesty Drugi Poziom: 1E
Oczyść komnatę nie uderzając żadnej z dwóch północnych kul"
hold.kdd6.yml,achievement.description.l2.tuning_fork,"Twenty-Second Level: 1N1W
Perform a combo of 4 unique orb hits in sequence in this room
The same rules as in ""Tuning Bork"" achievement","Dwudziesty Drugi Poziom: 1N1W
Wykonaj kombo 4 unikatowych uderzeń w kule w tej komnacie
Te same zasady co w osiągnięciu ""Mamerton""
Obecne kombo: %count%"
hold.kdd6.yml,achievement.description.l3.1n,"Twenty-Third Level: 1N
Go past red gates with both goblins alive then clear the room","Dwudziesty Trzeci Poziom: 1N
Przekrocz wrota zapadni bez zabijania żadnego goblina i oczyść komnatę"
hold.kdd6.yml,achievement.description.l3.1n_2,"Twenty-Third Level: 1N
Go past red gates with only one goblin alive then clear the room","Dwudziesty Trzeci Poziom: 1N
Zabij jednego goblina, przekrocz wrota zapadni i oczyść komnatę"
hold.kdd6.yml,achievement.description.l3.1n1w,"Twenty-Third Level: 1N1W
Kill a serpent in the goblin's starting alcove then clear the room","Dwudziesty Trzeci Poziom: 1N1W
Zabij jednego z pytonów we wnęce goblina i oczyść komnatę"
hold.kdd6.yml,achievement.description.l3.1s1w,"Twenty-Third Level: 1S1W
Kill all goblins before waking up any evil eye then clear the room","Dwudziesty Trzeci Poziom: 1S1W
Zabij wszystkie gobliny przed obudzeniem
któregokolwiek złego oka i oczyść komnatę"
hold.kdd6.yml,achievement.description.l3.1s2w,"Twenty-Third Level: 1S2W
Drop all trapdoors before killing any monster then clear the room","Dwudziesty Trzeci Poziom: 1S2W
Zrzuć wszystkie zapadnie przed zabiciem
któregokolwiek potwora i oczyść komnatę"
hold.kdd6.yml,achievement.description.l3.1s3w,"Twenty-Third Level: 1S3W
Clear the room without letting the goblin step on a trapdoor","Dwudziesty Trzeci Poziom: 1S3W
Oczyść komnatę nie pozwalając goblinowi stanąć na zapadni"
hold.kdd6.yml,achievement.description.l3.1w,"Twenty-Third Level: 1W
Clear the room without turning","Dwudziesty Trzeci Poziom: 1W
Oczyść komnatę bez obracania"
hold.kdd6.yml,achievement.description.l3.2s,"Twenty-Third Level: 2S
Do not drop any trapdoors until the serpent dies then clear the room","Dwudziesty Trzeci Poziom: 2S
Nie zrzuć żadnej zapadni dopóki pyton nie zginie i oczyść komnatę"
hold.kdd6.yml,achievement.description.l4.1n,"Twenty-Fourth Level: 1N
Kill the tar mother last","Dwudziesty Czwarty Poziom: 1N
Zabij smołczycę jako ostatnią"
hold.kdd6.yml,achievement.description.l4.1w,"Twenty-Fourth Level: 1W
Kill all brains before killing all serpents then clear the room","Dwudziesty Czwarty Poziom: 1W
Zabij wszystkie móżdżki przed zabiciej wszystkich pytonów i oczyść komnatę"
hold.kdd6.yml,achievement.description.l4.2w,"Twenty-Fourth Level: 2W
Clear the room without hitting any orb with a mimic","Dwudziesty Czwarty Poziom: 2W
Oczyść komnatę nie uderzają żadnej kuli mimikiem"
hold.kdd6.yml,achievement.description.l5.2w,"Twenty-Fifth Level: 2W
Go past the trapdoors without killing any goblin","Dwudziesty Piąty Poziom: 2W
Przekrocz zapadnie nie zabijając przedtem żadnego goblina"
hold.kdd6.yml,achievement.description.l5.stab_neather,"Twenty-Fifth Level
Stab Neather in a room in a place where it should be impossible","Dwudziesty Piąty Poziom
Dźgnij 'Neathera wtedy gdy powinno to być niemożliwe"
hold.kdd6.yml,achievement.description.l5.stuck_neather,"Twenty-Fifth Level
Get 'Neather stuck and unable to move because of a monster","Dwudziesty Piąty Poziom
Wpakuj 'Neathera tak by nie mógł się ruszyć przy pomocy potwora"
hold.kdd6.yml,achievement.description.level_1,Clear Twenty-First Level,Oczyść Dwuedziesty Pierwszy Poziom
hold.kdd6.yml,achievement.description.level_2,Clear Twenty-Second Level,Oczyść Dwudziesty Drugi Poziom
hold.kdd6.yml,achievement.description.level_3,Clear Twenty-Third Level,Oczyść Dwudziesty Trzeci Poziom
hold.kdd6.yml,achievement.description.level_4,Clear Twenty-Fourth Level,Oczyść Dwudziesty Czwarty Poziom
hold.kdd6.yml,achievement.description.level_5,Clear Twenty-Fifth Level,Oczyść Dwudziesty Piąty Poziom
hold.kdd6.yml,achievement.name.cut_tar,Tarminator,Desmolizator
hold.kdd6.yml,achievement.name.deaths,Deathsperience,Dośmiercenie
hold.kdd6.yml,achievement.name.l1.1n,The Race,Wyścig
hold.kdd6.yml,achievement.name.l1.1n1e,Who Let The Goblins Out,Kto Wypuścił Gobliny?
hold.kdd6.yml,achievement.name.l1.1n1w,Uber Party,Super Imprezka
hold.kdd6.yml,achievement.name.l1.1s,Last Goblin Standing,Ostatni Goblin Na Placu
hold.kdd6.yml,achievement.name.l1.1s1e,Go East,Na Wschód!
hold.kdd6.yml,achievement.name.l2.1e,Not Two Be,Nie Być
hold.kdd6.yml,achievement.name.l2.tuning_fork,Tuning Torque,Dwamerton
hold.kdd6.yml,achievement.name.l3.1n,Two is Better than One...,Dwa są Lepsze Niż Jeden...
hold.kdd6.yml,achievement.name.l3.1n_2,...But One will Suffice,...Ale Jeden Też Wystarczy
hold.kdd6.yml,achievement.name.l3.1n1w,Goblin Feet,Goblinie Stopy
hold.kdd6.yml,achievement.name.l3.1s1w,iSolution,dOKOnanie
hold.kdd6.yml,achievement.name.l3.1s2w,Keeping It Clean,Czyścioszek
hold.kdd6.yml,achievement.name.l3.1s3w,Goblins Are Passe,Gobliny Wyszły z Mody
hold.kdd6.yml,achievement.name.l3.1w,Single Purpose,Jeden Cel
hold.kdd6.yml,achievement.name.l3.2s,Slowpoke,Ślamazara
hold.kdd6.yml,achievement.name.l4.1n,Ladies Last,Mamuśki na Koniec
hold.kdd6.yml,achievement.name.l4.1w,Small Brain Time,Mały Móżdzek
hold.kdd6.yml,achievement.name.l4.2w,Mimic-Free Zone,Strefa Wolna od Mimików
hold.kdd6.yml,achievement.name.l5.2w,Impossibly Careful,Niewiarygodnie Ostrożnie
hold.kdd6.yml,achievement.name.l5.stab_neather,Impossibly Careless,Wiarygodnie Nieostrożny
hold.kdd6.yml,achievement.name.l5.stuck_neather,Softlocked,Utknęliście
hold.kdd6.yml,achievement.name.level_1,Amateur Delver,Grzebacz Amator
hold.kdd6.yml,achievement.name.level_2,Fledgling Smiter,Początkujący Eksterminator
hold.kdd6.yml,achievement.name.level_3,Contract Exterminator,Niezależny Oczyszczacz
hold.kdd6.yml,achievement.name.level_4,I'm a Professional!,Jestem Profesjonalistą!
hold.kdd6.yml,achievement.name.level_5,Beethro Budkin,Beethro Budkin
hold.kdd6.yml,achievement.name.monster_kills_0,Fried Roaches,Smażone Karaczany
hold.kdd6.yml,achievement.name.monster_kills_1,Queen Cutlets,Kotlety z Królów
hold.kdd6.yml,achievement.name.monster_kills_10,Brain Parfait,Móżdzkowy Parfait
hold.kdd6.yml,achievement.name.monster_kills_11,Mimic Mignon,Mignon z Mimika
hold.kdd6.yml,achievement.name.monster_kills_12,Spider Mandibles,Pajęcz Żuchwy
hold.kdd6.yml,achievement.name.monster_kills_2,Kogel Mogel,Kogel Mogel
hold.kdd6.yml,achievement.name.monster_kills_3,Goblin Ragout,Ragout z Goblina
hold.kdd6.yml,achievement.name.monster_kills_5,Wraithwing Nuggets,Nuggets z Widmopierza
hold.kdd6.yml,achievement.name.monster_kills_6,Evil Eye Cream,Krem z Oczu
hold.kdd6.yml,achievement.name.monster_kills_7,Serpent Uramaki,Pytonie Uramaki
hold.kdd6.yml,achievement.name.monster_kills_8,Tar Sofrito,Smołczycna Sofrito
hold.kdd6.yml,achievement.name.monster_kills_9,Baby Momo,Smołkowe Momo
hold.kdd6.yml,achievement.name.rooms,True Delver,Prawdziwie Wścibski
hold.kdd6.yml,achievement.name.steps,Rooted Path,Zakorzeniona Ścieżka
hold.kdd6.yml,achievement.name.total_kills,Smitemaster,Ekstermistrz
hold.kdd6.yml,achievement.name.trapdoors,Gone Beneath,Przeminęło w Głębi
